0.1,-34.00
0.1,-33.15
0.1,-30.79
0.1,-31.80
0.1,-31.85
0.1,-31.10
0.1,-31.41
0.1,-31.64
0.1,-31.18
0.1,-31.50
0.1,-31.65
0.1,-31.21
0.1,-30.93
0.1,-31.18
0.1,-31.32
0.1,-31.08
0.1,-31.28
0.1,-31.46
0.1,-31.56
0.1,-31.34
0.1,-31.50
0.1,-31.64
0.1,-31.72
0.1,-31.52
0.1,-31.65
0.1,-31.72
0.1,-31.79
0.1,-31.60
0.1,-31.71
0.1,-31.78
0.1,-31.55
0.1,-31.66
0.1,-31.77
0.1,-31.83
0.1,-31.65
0.1,-31.76
0.1,-31.77
0.1,-31.82
0.1,-31.66
0.1,-31.76
0.1,-31.81
0.1,-31.65
0.1,-31.49
0.1,-31.60
0.1,-31.66
0.1,-31.72
0.1,-31.81
0.1,-31.86
0.1,-31.95
0.1,-31.99
0.1,-31.83
0.1,-31.92
0.1,-31.92
0.1,-31.76
0.1,-31.61
0.1,-31.70
0.1,-31.76
0.1,-31.60
0.1,-31.66
0.1,-31.72
0.1,-31.56
0.1,-31.62
0.1,-31.68
0.1,-31.53
0.1,-31.63
0.1,-31.68
0.1,-31.54
0.1,-31.64
0.1,-31.65
0.1,-31.50
0.1,-31.60
0.1,-31.66
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.72
0.1,-31.57
0.1,-31.66
0.1,-31.68
0.1,-31.77
0.1,-31.86
0.1,-31.91
0.1,-31.75
0.1,-31.84
0.1,-31.89
0.1,-31.89
0.1,-31.98
0.1,-32.02
0.1,-31.82
0.1,-31.66
0.1,-31.76
0.1,-31.81
0.1,-31.65
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.74
0.1,-31.79
0.1,-31.64
0.1,-31.73
0.1,-31.58
0.1,-31.44
0.1,-31.54
0.1,-31.60
0.1,-31.46
0.1,-31.56
0.1,-31.62
0.1,-31.67
0.1,-31.53
0.1,-31.62
0.1,-31.68
0.1,-31.53
0.1,-31.39
0.1,-31.50
0.1,-31.56
0.1,-31.41
0.1,-31.52
0.1,-31.62
0.1,-31.63
0.1,-31.49
0.1,-31.55
0.1,-31.60
0.1,-31.46
0.1,-31.52
0.1,-31.38
0.1,-31.25
0.1,-31.32
0.1,-31.38
0.1,-31.49
0.1,-31.59
0.1,-31.64
0.1,-31.50
0.1,-31.56
0.1,-31.42
0.1,-31.52
0.1,-31.58
0.1,-31.64
0.1,-31.45
0.1,-31.55
0.1,-31.61
0.1,-31.47
0.1,-31.33
0.1,-31.43
0.1,-31.46
0.1,-31.32
0.1,-31.43
0.1,-31.53
0.1,-31.59
0.1,-31.44
0.1,-31.55
0.1,-31.60
0.1,-31.66
0.1,-31.55
0.1,-31.65
0.1,-31.71
0.1,-31.56
0.1,-31.42
0.1,-31.52
0.1,-31.58
0.1,-31.43
0.1,-31.46
0.1,-31.32
0.1,-31.43
0.1,-31.49
0.1,-31.31
0.1,-31.42
0.1,-31.48
0.1,-31.54
0.1,-31.40
0.1,-31.50
0.1,-31.56
0.1,-31.42
0.1,-31.28
0.1,-31.39
0.1,-31.46
0.1,-31.28
0.1,-31.39
0.1,-31.49
0.1,-31.55
0.1,-31.41
0.1,-31.51
0.1,-31.57
0.1,-31.63
0.1,-31.45
0.1,-31.55
0.1,-31.61
0.1,-31.46
0.1,-31.32
0.1,-31.43
0.1,-31.45
0.1,-31.27
0.1,-31.38
0.1,-31.49
0.1,-31.55
0.1,-31.41
0.1,-31.47
0.1,-31.53
0.1,-31.39
0.1,-31.49
0.1,-31.55
0.1,-31.41
0.1,-31.28
0.1,-31.39
0.1,-31.45
0.1,-31.31
0.1,-31.42
0.1,-31.52
0.1,-31.58
0.1,-31.44
0.1,-31.54
0.1,-31.60
0.1,-31.66
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.50
0.1,-31.60
0.1,-31.66
0.1,-31.51
0.1,-31.61
0.1,-31.67
0.1,-31.48
0.1,-31.58
0.1,-31.64
0.1,-31.49
0.1,-31.35
0.1,-31.46
0.1,-31.52
0.1,-31.38
0.1,-31.48
0.1,-31.58
0.1,-31.64
0.1,-31.50
0.1,-31.60
0.1,-31.65
0.1,-31.71
0.1,-31.56
0.1,-31.65
0.1,-31.71
0.1,-31.52
0.1,-31.38
0.1,-31.48
0.1,-31.51
0.1,-31.37
0.1,-31.47
0.1,-31.57
0.1,-31.63
0.1,-31.48
0.1,-31.58
0.1,-31.64
0.1,-31.69
0.1,-31.51
0.1,-31.61
0.1,-31.66
0.1,-31.52
0.1,-31.62
0.1,-31.67
0.1,-31.52
0.1,-31.62
0.1,-31.68
0.1,-31.69
0.1,-31.54
0.1,-31.64
0.1,-31.70
0.1,-31.55
0.1,-31.41
0.1,-31.51
0.1,-31.53
0.1,-31.39
0.1,-31.49
0.1,-31.59
0.1,-31.65
0.1,-31.50
0.1,-31.56
0.1,-31.62
0.1,-31.72
0.1,-31.77
0.1,-31.66
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.74
0.1,-31.59
0.1,-31.69
0.1,-31.70
0.1,-31.75
0.1,-31.60
0.1,-31.70
0.1,-31.75
0.1,-31.64
0.1,-31.54
0.1,-31.63
0.1,-31.69
0.1,-31.54
0.1,-31.60
0.1,-31.70
0.1,-31.75
0.1,-31.60
0.1,-31.69
0.1,-31.75
0.1,-31.80
0.1,-31.84
0.1,-31.89
0.1,-31.73
0.1,-31.59
0.1,-31.68
0.1,-31.73
0.1,-31.59
0.1,-31.68
0.1,-31.77
0.1,-31.82
0.1,-31.67
0.1,-31.72
0.1,-31.81
0.1,-31.86
0.1,-31.71
0.1,-31.80
0.1,-31.85
0.1,-31.69
0.1,-31.79
0.1,-31.83
0.1,-31.68
0.1,-31.77
0.1,-31.86
0.1,-31.91
0.1,-31.75
0.1,-31.80
0.1,-31.85
0.1,-31.70
0.1,-31.75
0.1,-31.60
0.1,-31.65
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.70
0.1,-31.71
0.1,-31.77
0.1,-31.62
0.1,-31.71
0.1,-31.76
0.1,-31.81
0.1,-31.66
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.51
0.1,-31.60
0.1,-31.62
0.1,-31.48
0.1,-31.34
0.1,-31.44
0.1,-31.51
0.1,-31.61
0.1,-31.66
0.1,-31.51
0.1,-31.41
0.1,-31.48
0.1,-31.54
0.1,-31.40
0.1,-31.50
0.1,-31.56
0.1,-31.62
0.1,-31.47
0.1,-31.53
0.1,-31.59
0.1,-31.45
0.1,-31.55
0.1,-31.61
0.1,-31.47
0.1,-31.33
0.1,-31.43
0.1,-31.50
0.1,-31.36
0.1,-31.22
0.1,-31.33
0.1,-31.40
0.1,-31.26
0.1,-31.37
0.1,-31.48
0.1,-31.30
0.1,-31.41
0.1,-31.47
0.1,-31.53
0.1,-31.63
0.1,-31.69
0.1,-31.54
0.1,-31.40
0.1,-31.50
0.1,-31.52
0.1,-31.62
0.1,-31.71
0.1,-31.77
0.1,-31.62
0.1,-31.71
0.1,-31.76
0.1,-31.61
0.1,-31.47
0.1,-31.57
0.1,-31.63
0.1,-31.48
0.1,-31.54
0.1,-31.64
0.1,-31.69
0.1,-31.55
0.1,-31.64
0.1,-31.74
0.1,-31.79
0.1,-31.64
0.1,-31.73
0.1,-31.78
0.1,-31.63
0.1,-31.49
0.1,-31.59
0.1,-31.64
0.1,-31.50
0.1,-31.56
0.1,-31.66
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.71
0.1,-31.76
0.1,-31.61
0.1,-31.71
0.1,-31.76
0.1,-31.61
0.1,-31.47
0.1,-31.53
0.1,-31.39
0.1,-31.49
0.1,-31.55
0.1,-31.41
0.1,-31.51
0.1,-31.53
0.1,-31.59
0.1,-31.45
0.1,-31.55
0.1,-31.61
0.1,-31.66
0.1,-31.52
0.1,-31.62
0.1,-31.67
0.1,-31.52
0.1,-31.38
0.1,-31.49
0.1,-31.51
0.1,-31.37
0.1,-31.23
0.1,-31.34
0.1,-31.41
0.1,-31.27
0.1,-31.38
0.1,-31.49
0.1,-31.55
0.1,-31.37
0.1,-31.47
0.1,-31.53
0.1,-31.59
0.1,-31.69
0.1,-31.74
0.1,-31.55
0.1,-31.41
0.1,-31.47
0.1,-31.53
0.1,-31.43
0.1,-31.53
0.1,-31.63
0.1,-31.69
0.1,-31.54
0.1,-31.64
0.1,-31.69
0.1,-31.75
0.1,-31.60
0.1,-31.65
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.71
0.1,-31.56
0.1,-31.66
0.1,-31.71
0.1,-31.77
0.1,-31.62
0.1,-31.71
0.1,-31.76
0.1,-31.61
0.1,-31.47
0.1,-31.57
0.1,-31.63
0.1,-31.48
0.1,-31.58
0.1,-31.68
0.1,-31.73
0.1,-31.90
0.1,-32.11
0.1,-32.30
0.1,-32.57
0.1,-32.67
0.1,-32.84
0.1,-33.08
0.1,-33.32
0.1,-33.39
0.1,-33.53
0.1,-33.75
0.1,-33.88
0.1,-34.01
0.1,-34.24
0.1,-34.31
0.1,-34.42
0.1,-34.56
0.1,-34.74
