0.1,-34.00
0.1,-33.54
0.1,-31.79
0.1,-32.32
0.1,-32.26
0.1,-31.56
0.1,-31.77
0.1,-31.92
0.1,-31.48
0.1,-31.74
0.1,-31.86
0.1,-31.43
0.1,-31.15
0.1,-31.37
0.1,-31.49
0.1,-31.24
0.1,-31.43
0.1,-31.59
0.1,-31.68
0.1,-31.46
0.1,-31.61
0.1,-31.74
0.1,-31.81
0.1,-31.61
0.1,-31.73
0.1,-31.80
0.1,-31.86
0.1,-31.67
0.1,-31.78
0.1,-31.84
0.1,-31.61
0.1,-31.72
0.1,-31.83
0.1,-31.88
0.1,-31.70
0.1,-31.81
0.1,-31.82
0.1,-31.87
0.1,-31.70
0.1,-31.80
0.1,-31.85
0.1,-31.69
0.1,-31.53
0.1,-31.63
0.1,-31.69
0.1,-31.75
0.1,-31.84
0.1,-31.89
0.1,-31.98
0.1,-32.02
0.1,-31.85
0.1,-31.94
0.1,-31.94
0.1,-31.78
0.1,-31.63
0.1,-31.72
0.1,-31.78
0.1,-31.62
0.1,-31.68
0.1,-31.73
0.1,-31.58
0.1,-31.64
0.1,-31.69
0.1,-31.54
0.1,-31.64
0.1,-31.70
0.1,-31.55
0.1,-31.65
0.1,-31.66
0.1,-31.51
0.1,-31.61
0.1,-31.67
0.1,-31.72
0.1,-31.57
0.1,-31.67
0.1,-31.72
0.1,-31.58
0.1,-31.67
0.1,-31.69
0.1,-31.78
0.1,-31.87
0.1,-31.91
0.1,-31.76
0.1,-31.85
0.1,-31.89
0.1,-31.90
0.1,-31.98
0.1,-32.02
0.1,-31.82
0.1,-31.67
0.1,-31.76
0.1,-31.81
0.1,-31.66
0.1,-31.75
0.1,-31.80
0.1,-31.65
0.1,-31.74
0.1,-31.79
0.1,-31.64
0.1,-31.74
0.1,-31.59
0.1,-31.44
0.1,-33.51
0.1,-33.28
0.1,-31.61
0.1,-32.19
0.1,-32.35
0.1,-32.45
0.1,-31.82
0.1,-32.09
0.1,-32.20
0.1,-31.76
0.1,-31.41
0.1,-31.64
0.1,-31.75
0.1,-31.46
0.1,-31.64
0.1,-31.81
0.1,-31.82
0.1,-31.58
0.1,-31.66
0.1,-31.74
